,0,1,2,3,4
0,-11.053941333171476,30.354369638124183,-1.9348596615085103,-0.45630839620338226,-0.1593978442430919
1,12.355381471480552,9.623294032516986,-1.7930532083915762,-0.6785748346887237,-1.1636049808660702
2,-48.11261968988522,11.044577302679185,-0.46846107428331457,-4.586373048828101,0.36316635946602827
3,-7.487435860243788,-11.687040684701646,-4.653919967728505,2.8986406986660858,-1.6275114358895495
4,-36.035775603597216,-11.726789724620724,3.40327724758823,-1.0835841722944821,-1.1314081894333319
5,0.2635138984524254,1.7749425098904243,-0.2789154714750508,3.551983934992966,4.1257496263678535
6,27.804343917392224,1.4075469608622455,0.8185437582997978,-1.2211830730191093,5.3571868716846485
7,4.414058277407404,14.404054828127792,5.81379738810116,4.693691849500521,-1.9644624851207457
8,18.344699871059646,0.09499924681319184,-1.1244979757785207,1.7551152162877424,-0.5668311536582663
9,-31.52296815722196,8.948528085744142,-2.8778581502562615,-0.7873673298691223,1.4045844794167306
10,23.46250633767444,3.2220690664217035,-0.2012994449194719,1.6472869207911753,0.7007624094859076
11,-35.17551916510441,-11.036479324972758,3.9007186899730586,-0.22593068907371697,-0.735096122244463
12,-17.187246814230065,-12.284803815349756,-4.987543230566509,2.1229470763348024,-0.1772568170229255
13,25.740691552833393,-3.2541145522796104,-0.8415472474842315,0.47335564870865615,-0.3213690126851316
14,27.647659086508327,-2.4290420368468326,-0.21336635357986666,-1.9819219395598484,1.6027062872179825
15,-36.02435078005597,-9.720365150001221,3.3701949722843962,-0.3486495726342452,0.25339279346914606
16,-31.75379312093707,-14.486566241898293,1.2765932054511246,-0.4844311349718132,-0.128678224106135
17,-30.026086441499356,-15.941293330601038,-0.3892250964905427,-0.4411497737302887,0.21168322612735868
18,32.04721439475601,-0.6328605554611092,1.0667926450576182,0.21701698768120614,-0.9784237863563033
19,29.274083504695394,-3.259800592334202,-0.3631021594168785,-2.060275506657081,0.41864568395377694
20,-30.685424601823705,-12.994361491240424,1.692409985649848,-1.3378647172711542,0.7233395315603276
21,-48.39932988531138,8.27747731004206,1.5086583058575698,-2.895464585210359,-0.44253312863381156
22,11.198613656827378,12.37919813118128,-1.0428407288862136,-0.6742139471774289,-0.7573322219987604
23,-29.399036867921314,-15.940911014632785,1.499346690925123,-0.936410884805225,-0.7961164611570011
24,-7.487435860243788,-11.687040684701646,-4.653919967728505,2.898640698666079,-1.627511435889548
25,-27.560498473048447,-16.918289504287362,0.5566672275625602,-0.7715115163345427,-0.7743745469520904
26,-14.412659150316628,-0.31502180765438037,-0.6148128805357393,2.5230296987299217,-1.6800493421077947
