TenMau,648.5568,652.2841,656.0115,659.7388,663.4661,667.1935,670.9208,674.6481,678.3755,682.1028,685.8302,689.5575,693.2848,697.0122,700.7395,704.4669,708.1942,711.9215,715.6489,719.3762,723.1035,726.8309,730.5582,734.2856,738.0129,741.7402,745.4676,749.1949,752.9222,756.6496,760.3769,764.1043,767.8316,771.5589,775.2863,779.0136,782.7409,786.4683,790.1956,793.923,797.6503,801.3776,805.105,808.8323,812.5596,816.287,820.0143,823.7417,827.469,831.1963,834.9237,838.651,842.3784,846.1057,849.833,853.5604,857.2877,861.015,864.7424,868.4697,872.1971,875.9244,879.6517,883.3791,887.1064,890.8337,894.5611,898.2884,902.0158,905.7431,909.4704,913.1978,916.9251,920.6524,924.3798,928.1071,931.8345,935.5618,939.2891,943.0165,946.7438,950.4711,954.1985,957.9258,961.6532,965.3805,969.1078,972.8352,976.5625,980.2899,984.0172,987.7445,991.4719,995.1992,998.9265,1002.6539,1006.3812,1010.1086,1013.8359,1017.5632,1021.2906,1025.0179,1028.7452,1032.4726,1036.1999,1039.9273,1043.6546,1047.3819,1051.1093,1054.8366,1058.5639,1062.2913,1066.0186,1069.746,1073.4733,1077.2006,1080.928,1084.6553,1088.3826,1092.11,1095.8373,1099.5647,1103.292,1107.0193,1110.7467,1114.474,1118.2014,1121.9287,1125.656,1129.3834,1133.1107,1136.838,1140.5654,1144.2927,1148.0201,1151.7474,1155.4747,1159.2021,1162.9294,1166.6567,1170.3841,1174.1114,1177.8388,1181.5661,1185.2934,1189.0208,1192.7481,1196.4754,1200.2028,1203.9301,1207.6575,1211.3848,1215.1121,1218.8395,1222.5668,1226.2941,1230.0215,1233.7488,1237.4762,1241.2035,1244.9308,1248.6582,1252.3855,1256.1129,1259.8402,1263.5675,1267.2949,1271.0222,1274.7495,1278.4769,1282.2042,1285.9316,1289.6589,1293.3862,1297.1136,1300.8409,1304.5682,1308.2956,1312.0229,1315.7503,1319.4776,1323.2049,1326.9323,1330.6596,1334.3869,1338.1143,1341.8416,1345.569,1349.2963,1353.0236,1356.751,1360.4783,1364.2056,1367.933,1371.6603,1375.3877,1379.115,1382.8423,1386.5697,1390.297,1394.0244,1397.7517,1401.479,1405.2064,1408.9337,1412.661,1416.3884,1420.1157,1423.8431,1427.5704,1431.2977,1435.0251,1438.7524,1442.4797,1446.2071,1449.9344,1453.6618,1457.3891,1461.1164,1464.8438,1468.5711,1472.2984,1476.0258,1479.7531,1483.4805,1487.2078,1490.9351,1494.6625,1498.3898,1502.1171,1505.8445,1509.5718,1513.2992,1517.0265,1520.7538,1524.4812,1528.2085,1531.9359,1535.6632,1539.3905,1543.1179,1546.8452,1550.5725,1554.2999,1558.0272,1561.7546,1565.4819,1569.2092,1572.9366,1576.6639,1580.3912,1584.1186,1587.8459,1591.5733,1595.3006,1599.0279,1602.7553,1606.4826,1610.2099,1613.9373,1617.6646,1621.392,1625.1193,1628.8466,1632.574,1636.3013,1640.0286,1643.756,1647.4833,1651.2107,1654.938,1658.6653,1662.3927,1666.12,1669.8474,1673.5747,1677.302,1681.0294,1684.7567,1688.484,1692.2114,1695.9387,1699.6661,1703.3934,1707.1207,1710.8481,1714.5754,1718.3027,1722.0301,1725.7574,1729.4848,1733.2121,1736.9394,1740.6668,1744.3941,1748.1214,1751.8488,1755.5761,1759.3035,1763.0308,1766.7581,1770.4855,1774.2128,1777.9401,1781.6675,1785.3948,1789.1222,1792.8495,1796.5768,1800.3042,1804.0315,1807.7589,1811.4862,1815.2135,1818.9409,1822.6682,1826.3955,1830.1229,1833.8502,1837.5776,1841.3049,1845.0322,1848.7596,1852.4869,1856.2142,1859.9416,1863.6689,1867.3963,1871.1236,1874.8509,1878.5783,1882.3056,1886.0329,1889.7603,1893.4876,1897.215,1900.9423,1904.6696,1908.397,1912.1243,1915.8516,1919.579,1923.3063,1927.0337,1930.761,1934.4883,1938.2157,1941.943,1945.6704,1949.3977,1953.125,1956.8524,1960.5797,1964.307,1968.0344,1971.7617,1975.4891,1979.2164,1982.9437,1986.6711,1990.3984,1994.1257,1997.8531,2001.5804,2005.3078,2009.0351,2012.7624,2016.4898,2020.2171,2023.9444,2027.6718,2031.3991,2035.1265,2038.8538,2042.5811,2046.3085,2050.0358,2053.7631,2057.4905,2061.2178,2064.9452,2068.6725,2072.3998,2076.1272,2079.8545,2083.5819,2087.3092,2091.0365,2094.7639,2098.4912,2102.2185,2105.9459,2109.6732,2113.4006,2117.1279,2120.8552,2124.5826,2128.3099,2132.0372,2135.7646,2139.4919,2143.2193,2146.9466,2150.6739,2154.4013,2158.1286,2161.8559,2165.5833,2169.3106,2173.038,2176.7653,2180.4926,2184.22,2187.9473,2191.6746,2195.402,2199.1293,2202.8567,2206.584,2210.3113,2214.0387,2217.766,2221.4934,2225.2207,2228.948,2232.6754,2236.4027,2240.13,2243.8574,2247.5847,2251.3121,2255.0394,2258.7667,2262.4941,2266.2214,2269.9487,2273.6761,2277.4034,2281.1308,2284.8581,2288.5854,2292.3128,2296.0401,2299.7674,2303.4948,2307.2221,2310.9495,2314.6768,2318.4041,2322.1315,2325.8588,2329.5861,2333.3135,2337.0408,2340.7682,2344.4955,2348.2228,2351.9502,2355.6775,2359.4049,2363.1322,2366.8595,2370.5869,2374.3142,2378.0415,2381.7689,2385.4962,2389.2236,2392.9509,2396.6782,2400.4056,2404.1329,2407.8602,2411.5876,2415.3149,2419.0423,2422.7696,2426.4969,2430.2243,2433.9516,2437.6789,2441.4063,2445.1336,2448.861,2452.5883,2456.3156,2460.043,2463.7703,2467.4976,2471.225,2474.9523,2478.6797,2482.407,2486.1343,2489.8617,2493.589,2497.3164,2501.0437,2504.771,2508.4984,2512.2257,2515.953,2519.6804,2523.4077,2527.1351,2530.8624,2534.5897,2538.3171,2542.0444,2545.7717,2549.4991,2553.2264,2556.9538,2560.6811,2564.4084,2568.1358,2571.8631,2575.5904,2579.3178,2583.0451,2586.7725,2590.4998,2594.2271,2597.9545,2601.6818,2605.4091,2609.1365,2612.8638,2616.5912,2620.3185,2624.0458,2627.7732,2631.5005,2635.2279,2638.9552,2642.6825,2646.4099,2650.1372,2653.8645,2657.5919,2661.3192,2665.0466,2668.7739,2672.5012,2676.2286,2679.9559,2683.6832,2687.4106,2691.1379,2694.8653,2698.5926,2702.3199,2706.0473,2709.7746,2713.5019,2717.2293,2720.9566,2724.684,2728.4113,2732.1386,2735.866,2739.5933,2743.3206,2747.048,2750.7753,2754.5027,2758.23,2761.9573,2765.6847,2769.412,2773.1394,2776.8667,2780.594,2784.3214,2788.0487,2791.776,2795.5034,2799.2307,2802.9581,2806.6854,2810.4127,2814.1401,2817.8674,2821.5947,2825.3221,2829.0494,2832.7768,2836.5041,2840.2314,2843.9588,2847.6861,2851.4134,2855.1408,2858.8681,2862.5955,2866.3228,2870.0501,2873.7775,2877.5048,2881.2321,2884.9595,2888.6868,2892.4142,2896.1415,2899.8688,2903.5962,2907.3235,2911.0509,2914.7782,2918.5055,2922.2329,2925.9602,2929.6875,2933.4149,2937.1422,2940.8696,2944.5969,2948.3242,2952.0516,2955.7789,2959.5062,2963.2336,2966.9609,2970.6883,2974.4156,2978.1429,2981.8703,2985.5976,2989.3249,2993.0523,2996.7796,3000.507,3004.2343,3007.9616,3011.689,3015.4163,3019.1436,3022.871,3026.5983,3030.3257,3034.053,3037.7803,3041.5077,3045.235,3048.9624,3052.6897,3056.417,3060.1444,3063.8717,3067.599,3071.3264,3075.0537,3078.7811,3082.5084,3086.2357,3089.9631,3093.6904,3097.4177,3101.1451,3104.8724,3108.5998,3112.3271,3116.0544,3119.7818,3123.5091,3127.2364,3130.9638,3134.6911,3138.4185,3142.1458,3145.8731,3149.6005,3153.3278,3157.0551,3160.7825,3164.5098,3168.2372,3171.9645,3175.6918,3179.4192,3183.1465,3186.8739,3190.6012,3194.3285,3198.0559,3201.7832,3205.5105,3209.2379,3212.9652,3216.6926,3220.4199,3224.1472,3227.8746,3231.6019,3235.3292,3239.0566,3242.7839,3246.5113,3250.2386,3253.9659,3257.6933,3261.4206,3265.1479,3268.8753,3272.6026,3276.33,3280.0573,3283.7846,3287.512,3291.2393,3294.9666,3298.694,3302.4213,3306.1487,3309.876,3313.6033,3317.3307,3321.058,3324.7854,3328.5127,3332.24,3335.9674,3339.6947,3343.422,3347.1494,3350.8767,3354.6041,3358.3314,3362.0587,3365.7861,3369.5134,3373.2407,3376.9681,3380.6954,3384.4228,3388.1501,3391.8774,3395.6048,3399.3321,3403.0594,3406.7868,3410.5141,3414.2415,3417.9688,3421.6961,3425.4235,3429.1508,3432.8781,3436.6055,3440.3328,3444.0602,3447.7875,3451.5148,3455.2422,3458.9695,3462.6969,3466.4242,3470.1515,3473.8789,3477.6062,3481.3335,3485.0609,3488.7882,3492.5156,3496.2429,3499.9702,3503.6976,3507.4249,3511.1522,3514.8796,3518.6069,3522.3343,3526.0616,3529.7889,3533.5163,3537.2436,3540.9709,3544.6983,3548.4256,3552.153,3555.8803,3559.6076,3563.335,3567.0623,3570.7896,3574.517,3578.2443,3581.9717,3585.699,3589.4263,3593.1537,3596.881,3600.6084,3604.3357,3608.063,3611.7904,3615.5177,3619.245,3622.9724,3626.6997,3630.4271,3634.1544,3637.8817,3641.6091,3645.3364,3649.0637,3652.7911,3656.5184,3660.2458,3663.9731,3667.7004,3671.4278,3675.1551,3678.8824,3682.6098,3686.3371,3690.0645,3693.7918,3697.5191,3701.2465,3704.9738,3708.7011,3712.4285,3716.1558,3719.8832,3723.6105,3727.3378,3731.0652,3734.7925,3738.5199,3742.2472,3745.9745,3749.7019,3753.4292,3757.1565,3760.8839,3764.6112,3768.3386,3772.0659,3775.7932,3779.5206,3783.2479,3786.9752,3790.7026,3794.4299,3798.1573,3801.8846,3805.6119,3809.3393,3813.0666,3816.7939,3820.5213,3824.2486,3827.976,3831.7033,3835.4306,3839.158,3842.8853,3846.6126,3850.34,3854.0673,3857.7947,3861.522,3865.2493,3868.9767,3872.704,3876.4314,3880.1587,3883.886,3887.6134,3891.3407,3895.068,3898.7954,3902.5227,3906.2501,3909.9774,3913.7047,3917.4321,3921.1594,3924.8867,3928.6141,3932.3414,3936.0688,3939.7961,3943.5234,3947.2508,3950.9781,3954.7054,3958.4328,3962.1601,3965.8875,3969.6148,3973.3421,3977.0695,3980.7968,3984.5241,3988.2515,3991.9788,3995.7062,3999.4335
NA.23.xadoai.10,0.305598,0.301469,0.29656,0.291692,0.289974,0.28738,0.284316,0.278987,0.275145,0.270213,0.265975,0.262611,0.260351,0.255565,0.252023,0.247895,0.242837,0.238831,0.235675,0.23117,0.228385,0.224415,0.21993,0.215194,0.21184,0.208082,0.204213,0.200414,0.196494,0.192748,0.189636,0.185516,0.181897,0.178102,0.17434,0.170705,0.166737,0.162174,0.157983,0.153938,0.150599,0.147142,0.143545,0.139727,0.136481,0.13325,0.129651,0.126054,0.12221,0.11814,0.114798,0.111552,0.108268,0.104775,0.101597,0.098733,0.095852,0.093018,0.090367,0.087599,0.084602,0.081528,0.078789,0.076355,0.074116,0.072002,0.07,0.067903,0.065559,0.063439,0.06165,0.059964,0.058437,0.05679,0.055158,0.053697,0.052268,0.050958,0.049627,0.048274,0.047289,0.046495,0.045821,0.045435,0.045343,0.045294,0.04496,0.044612,0.044811,0.045087,0.045218,0.045579,0.045834,0.045485,0.045008,0.045035,0.045826,0.047191,0.048517,0.049489,0.050548,0.0522,0.054176,0.055482,0.055569,0.054913,0.054173,0.053709,0.053854,0.054597,0.055284,0.055141,0.054306,0.053314,0.052832,0.053181,0.053253,0.051702,0.048844,0.046489,0.045741,0.04617,0.046692,0.046339,0.045053,0.043418,0.04212,0.041283,0.040551,0.039956,0.039471,0.039001,0.038844,0.039077,0.039441,0.039681,0.039692,0.039382,0.038604,0.037419,0.036443,0.035906,0.035687,0.035636,0.035694,0.035723,0.035842,0.03604,0.036134,0.036127,0.036135,0.036096,0.036259,0.036487,0.036794,0.037425,0.038266,0.039262,0.039903,0.039486,0.03848,0.037745,0.037437,0.037375,0.037345,0.037177,0.036968,0.036695,0.036554,0.0365,0.036398,0.036431,0.036465,0.036331,0.036294,0.036481,0.036764,0.037008,0.037284,0.037458,0.03744,0.037412,0.037519,0.037695,0.037973,0.038444,0.038684,0.038764,0.038965,0.039284,0.039709,0.040224,0.040587,0.040713,0.040647,0.039852,0.038752,0.038064,0.037671,0.037315,0.037466,0.037728,0.03797,0.038182,0.03822,0.038292,0.038664,0.038672,0.038409,0.038186,0.038,0.037883,0.037263,0.036872,0.036806,0.0365,0.036789,0.036715,0.035934,0.035384,0.034886,0.034694,0.034101,0.033905,0.033981,0.034141,0.033901,0.034018,0.034051,0.034232,0.035202,0.035092,0.035264,0.035903,0.036424,0.036677,0.037162,0.037695,0.03836,0.039797,0.040822,0.041587,0.042583,0.043841,0.046618,0.047841,0.049048,0.051231,0.053741,0.05691,0.059554,0.062386,0.066206,0.070518,0.075288,0.080464,0.085983,0.092444,0.098706,0.105546,0.113601,0.119681,0.125421,0.128625,0.130256,0.132335,0.129642,0.126136,0.122152,0.119284,0.112894,0.106462,0.100188,0.093743,0.08793,0.081585,0.075708,0.071276,0.065657,0.060695,0.05774,0.054384,0.048728,0.043143,0.038494,0.03497,0.031949,0.02769,0.025302,0.023825,0.022271,0.019897,0.017641,0.016526,0.015442,0.01425,0.012601,0.011833,0.010985,0.009959,0.009729,0.009063,0.007728,0.007543,0.007323,0.007038,0.006861,0.00597,0.005536,0.005523,0.005293,0.005307,0.004925,0.004625,0.004566,0.004626,0.004424,0.00388,0.003663,0.003918,0.004033,0.003497,0.003195,0.003582,0.003709,0.003656,0.003985,0.004023,0.003211,0.003022,0.003285,0.003723,0.003731,0.003307,0.003231,0.003553,0.003569,0.003427,0.00322,0.003324,0.003642,0.003812,0.003556,0.003724,0.004059,0.003935,0.00381,0.003606,0.003232,0.003365,0.003412,0.003627,0.00408,0.004285,0.003337,0.002725,0.00315,0.00376,0.003859,0.003964,0.003836,0.004417,0.005067,0.005409,0.005496,0.004943,0.004871,0.005196,0.005012,0.005635,0.006344,0.006014,0.005603,0.00557,0.00543,0.00598,0.006985,0.008057,0.009124,0.009669,0.009235,0.009194,0.009736,0.009972,0.01038,0.010641,0.010294,0.010528,0.011315,0.011243,0.010909,0.011173,0.011401,0.011555,0.011318,0.010995,0.011152,0.011399,0.011352,0.011089,0.010546,0.009941,0.009515,0.009269,0.008699,0.007662,0.007829,0.008488,0.008394,0.007873,0.006927,0.006987,0.007963,0.008318,0.008288,0.008576,0.00844,0.007855,0.007723,0.007606,0.007476,0.00762,0.007324,0.007364,0.007507,0.007153,0.006892,0.00707,0.007184,0.006981,0.006735,0.006465,0.00654,0.006661,0.006568,0.006292,0.006015,0.006127,0.00624,0.006258,0.00627,0.006138,0.006067,0.00597,0.005797,0.005805,0.005806,0.005647,0.005526,0.005272,0.005026,0.005012,0.004994,0.004777,0.004404,0.004011,0.004234,0.00478,0.004482,0.003718,0.003512,0.003301,0.002945,0.00289,0.003168,0.003383,0.00327,0.003111,0.003089,0.002986,0.00297,0.00286,0.002658,0.002646,0.002576,0.002497,0.002442,0.002258,0.002123,0.002185,0.002134,0.001913,0.001719,0.001718,0.001745,0.001552,0.001416,0.001473,0.001565,0.001495,0.001472,0.001488,0.001107,0.000771,0.001013,0.001199,0.001027,0.000855,0.000754,0.00064,0.000752,0.000902,0.000913,0.000756,0.000515,0.000422,0.000327,0.000269,0.000306,0.000287,0.000308,0.00033,0.000331,0.000256,0.000141,0.000137,0.000297,0.000138,-6.90E-05,5.50E-05,0.000161,0.000151,0.000175,0.000175,-7.60E-05,-0.000117,0.000226,0.000306,0.000294,0.000328,0.000258,0.000188,0.000227,0.000469,0.000603,0.000503,0.000612,0.000792,0.000821,0.000803,0.000828,0.000922,0.001071,0.001159,0.0012,0.001265,0.001278,0.001312,0.001517,0.001652,0.001656,0.001698,0.001847,0.001969,0.002055,0.002175,0.002359,0.002582,0.002708,0.002708,0.002737,0.002858,0.003064,0.003231,0.003404,0.003576,0.003769,0.004004,0.004159,0.004324,0.00464,0.004932,0.005156,0.005368,0.005663,0.005936,0.00611,0.006416,0.00676,0.006945,0.007357,0.007846,0.00809,0.008427,0.008902,0.009296,0.009733,0.010295,0.010829,0.011221,0.011847,0.012547,0.013116,0.013648,0.014173,0.014754,0.01532,0.015985,0.016782,0.017503,0.018068,0.018501,0.019172,0.01994,0.020622,0.021329,0.022041,0.022795,0.023659,0.024548,0.02549,0.026432,0.027309,0.02822,0.029219,0.030085,0.030923,0.031851,0.032757,0.033659,0.034652,0.035776,0.037144,0.038413,0.039594,0.041015,0.042661,0.044289,0.045886,0.047501,0.049222,0.051021,0.053036,0.05513,0.057328,0.059514,0.06169,0.064079,0.066491,0.069014,0.071958,0.074755,0.077449,0.080511,0.083728,0.086905,0.090082,0.093295,0.097043,0.100746,0.104453,0.108463,0.112272,0.116134,0.120283,0.124405,0.128915,0.133665,0.1384,0.142818,0.147514,0.152554,0.157252,0.161971,0.167323,0.17269,0.178086,0.183554,0.188508,0.193294,0.198761,0.20407,0.209173,0.214143,0.219257,0.224551,0.229619,0.234274,0.239192,0.243873,0.248374,0.252618,0.256727,0.260327,0.264201,0.268067,0.271264,0.273962,0.276795,0.279139,0.281238,0.283033,0.284968,0.286157,0.286902,0.287867,0.289116,0.28995,0.29057,0.290628,0.290592,0.290401,0.290265,0.28976,0.289488,0.289764,0.289903,0.288943,0.288786,0.288788,0.288422,0.288066,0.287881,0.286952,0.286121,0.286167,0.286536,0.285793,0.285328,0.284681,0.284663,0.284817,0.283697,0.281801,0.280999,0.280012,0.278407,0.277397,0.276439,0.274285,0.27147,0.268984,0.267312,0.26486,0.263231,0.260757,0.257066,0.253979,0.250859,0.246457,0.243361,0.239386,0.234931,0.231646,0.229046,0.225272,0.220773,0.215799,0.211056,0.206999,0.204166,0.200413,0.196348,0.192037,0.187946,0.184272,0.180585,0.176159,0.172244,0.168335,0.164997,0.161792,0.157988,0.153883,0.149999,0.14652,0.143567,0.139936,0.136376,0.132693,0.129525,0.126283,0.122904,0.119566,0.11598,0.112235,0.10972,0.106941,0.103454,0.100277,0.097082,0.093786,0.091295,0.088573,0.085285,0.082473,0.079753,0.077026,0.074337,0.071446,0.069277,0.066712,0.063847,0.061475,0.05958,0.05704,0.054489,0.051996,0.049552,0.047479,0.044494,0.041955,0.039893,0.037227,0.03492,0.031378,0.028067,0.02606,0.023541,0.021387,0.019254,0.016196,0.013037,0.010744,0.010103,0.009309,0.006922,0.005293,0.004955,0.004051,0.003049,0.002496,0.001222,0.000983,0.00121,0.000511,0.000188,0.00057,-0.000138,-0.000617,-0.000252,-0.001266,-0.002135,-0.001919,-0.001289,-0.001394,-0.001115,-0.001101,-0.001408,-0.001206,-0.001403,-0.001738,-0.001628,-0.001281,-0.001155,-0.001716,-0.002298,-0.002492,-0.002264,-0.001439,-0.001188,-0.00223,-0.002654,-0.002152,-0.001655,-0.001524,-0.002438,-0.002869,-0.001925,-0.001334,-0.002747,-0.002945,-0.002036,-0.002187,-0.002487,-0.002782,-0.002482,-0.002171,-0.002324,-0.002452,-0.002414,-0.002165,-0.00172,-0.002481,-0.002916,-0.002252,-0.001615,-0.001935,-0.002486,-0.00215,-0.001754,-0.00214,-0.00227,-0.001947,-0.001916,-0.002167,-0.002206,-0.002004,-0.001951,-0.002038,-0.002144,-0.002139,-0.002075,-0.002154,-0.002012,-0.001937,-0.001972,-0.002195,-0.002218,-0.002093
BG.23.vinh.02,334148,326995,323069,320567,320840,319613,316539,312681,312266,307793,305662,305127,302940,298588,296183,292355,289862,287867,285725,282228,280081,276782,274098,271708,268766,264789,261717,258714,256429,253277,250303,247000,243194,239135,235914,232870,230147,225864,222065,218972,215544,212041,208616,204732,201063,196892,193452,190185,186526,182669,178822,175439,172438,168827,165016,161436,158074,154883,151900,148617,145190,141737,138678,135918,133314,130710,128203,125637,123084,120615,118442,116501,114574,112579,110778,108992,107261,105542,103933,102557,101192,99855,98883,98046,97299,96578,95766,94946,94279,93771,93492,93614,94005,93919,93407,92722,92060,91782,91922,91859,91428,91379,91951,92399,92186,91549,91069,91040,91528,92463,93012,92711,91921,90843,90015,90035,90145,89088,87178,85769,85378,85636,86101,86058,85438,84662,84199,83934,83806,83740,83675,83622,83586,83475,83299,83193,83138,82981,82596,82140,81832,81660,81562,81581,81619,81622,81721,81771,81729,81700,81757,81815,81891,82105,82324,82503,82899,83464,83791,83513,82971,82639,82547,82535,82426,82223,82141,82111,82021,81948,81960,81974,81937,81881,81917,81921,81976,82067,82104,82111,82193,82258,82302,82285,82331,82681,82844,82710,82757,82843,82862,83177,83448,83180,83100,82884,82186,81733,81603,81256,81299,81532,81602,81763,81817,81482,81620,82027,81705,81278,81144,81435,81292,80841,80840,80531,80822,81665,80999,80406,80040,80499,81073,80888,80731,81382,81842,82096,82460,82168,83574,84464,83875,84276,85787,86734,87024,87425,87842,90014,92697,93049,93664,94500,99197,101241,101692,104176,107117,111063,114139,117227,121694,126876,132609,138494,144941,152475,159403,166761,175890,182407,187890,190650,192189,194473,190189,185571,180429,176229,168345,160632,153008,145280,137950,129862,122128,116435,109565,102748,97618,92514,85883,80395,75423,71118,67345,63275,60395,58344,56279,53991,51478,50100,48818,47719,46349,45526,44772,43908,43050,42503,41555,41267,40827,40276,39952,39498,39019,39007,38763,38546,38008,37766,37698,37490,36917,36720,36716,36719,36603,36531,36004,35777,35831,36158,36068,35755,35331,35492,35530,35395,35244,35439,35215,35174,35076,35064,34873,35111,35075,34552,34104,34434,34511,34506,33849,33541,33311,32927,32377,32398,31883,32113,31447,30124,29730,30915,31473,32480,32564,32751,32912,32960,32544,32271,31851,32145,31702,32030,31906,32064,33436,33894,33365,34897,36349,37042,37643,38664,38961,39397,39726,40179,40802,41015,40637,40571,41018,41433,41038,40805,41135,41440,41351,41228,40638,40396,39955,38754,37843,37606,36706,35304,33396,31439,31255,32312,33262,33835,33407,33359,33654,34457,34210,33809,33952,34445,34306,33848,33715,34078,34197,34520,34464,33695,33244,33633,33784,33805,33457,33246,33270,33903,33924,33558,33494,33770,33854,33637,33492,33683,33768,33565,33298,33124,33037,33083,33012,32821,32561,32388,31909,31489,31582,31664,31386,31366,31014,29928,29571,29863,29868,29825,29744,29774,29743,29672,29535,29319,29090,28979,28834,28587,28401,28325,28218,28097,27918,27731,27445,27381,27402,27397,27288,27038,26727,26769,27011,26972,26719,26425,26131,26070,26125,26040,25762,25638,25560,25496,25441,25470,25433,25233,24917,24866,24990,25059,24959,24790,24726,24622,24434,24654,24760,24649,24767,24804,24655,24686,24634,24574,24741,24725,24704,24975,24957,24821,24978,25119,25151,25299,25333,25341,25448,25546,25696,25844,25901,25971,25917,25745,25781,26038,26254,26392,26373,26398,26468,26457,26549,26809,26996,27093,27199,27376,27559,27728,27892,28008,28096,28196,28412,28782,29106,29259,29356,29516,29725,30085,30394,30620,30908,31163,31456,31830,32189,32529,32763,33046,33480,33926,34431,34934,35238,35575,36089,36684,37246,37793,38365,38970,39510,40034,40680,41207,41713,42492,43204,43787,44498,45372,46189,46922,47720,48737,49710,50493,51606,52941,53828,54635,56056,57639,58887,60113,61506,62912,64256,65640,67151,68697,70288,72316,74430,76317,78298,80331,82378,84450,86589,88992,91510,93855,96435,99257,101994,104698,107526,110792,114113,117115,120198,123615,127237,130791,134357,138289,142484,146317,149963,154142,158609,162968,167438,171892,176288,181217,186310,191067,195889,200884,205963,210814,215848,221432,226935,232109,237103,242402,248308,253727,258278,263261,268633,273619,278691,283826,288868,293647,297704,301698,305936,309838,313645,317032,319702,322601,325662,327781,329721,331759,333502,334560,335255,336200,337190,337636,337659,337913,337804,337292,337330,337152,336385,335971,335917,335391,335152,335115,334270,333416,333208,332802,331853,330865,330568,330806,330813,330230,329758,329077,328199,327306,325923,324396,324041,323582,321709,319075,315984,314069,312783,309850,307104,304845,301981,298862,295130,290357,286421,282590,278164,274558,271368,267722,263399,257917,252916,248909,245048,240357,236094,232240,227699,223518,219716,214807,210830,207291,202971,198924,195395,191663,187504,183379,179396,175442,172260,168463,164245,160383,156780,153830,150678,146400,142647,139519,136186,132456,128725,124977,122218,119658,115823,112387,109463,106094,103021,99994,96914,93884,90757,87443,84373,81676,79465,76612,72687,69808,67649,64335,60715,56952,53336,49339,45977,43166,39868,36560,32990,29159,26027,23562,21713,19632,17499,16155,15178,14229,13071,11993,11133,10627,10654,10421,9402,8689,8353,7848,7644,7359,7070,7225,7641,7792,7808,7793,7794,7797,7835,7910,8125,7966,7519,6987,6812,7142,7427,7183,6934,6950,6991,7166,7193,6780,6810,6951,6903,6811,6730,6893,7036,6738,6645,6874,7105,7212,7053,6816,7031,7081,6899,6854,7188,7232,7108,7190,7422,7465,7524,7513,7496,7391,7309,7338,7469,7568,7458,7422,7638,7602,7500,7479,7357,7200,7395,7561,7416,7212
